SiO2 Na2O Al2O3 CaO B2O3 K2O MgO Li2O BaO PbO
51.28 48.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.99 49.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
77.7 0.0 0.09 0.0 0.0 8.9 0.0 0.0 0.0 13.19
74.06 0.0 0.1 0.0 0.0 9.02 0.0 0.0 0.0 16.69
76.75 10.03 0.11 0.0 0.0 3.28 0.0 0.0 0.0 9.71
76.37 8.87 0.21 4.94 0.0 1.08 0.0 0.0 0.0 8.32
72.76 13.0 0.2 0.0 0.0 0.0 0.0 0.0 13.84 0.0
72.9 13.65 0.15 12.51 0.0 0.0 0.0 0.0 0.0 0.65
73.09 0.0 0.19 12.47 0.0 14.09 0.0 0.0 0.0 0.0
72.19 16.54 0.17 10.94 0.0 0.0 0.0 0.0 0.0 0.0
73.21 15.38 0.17 11.09 0.0 0.0 0.0 0.0 0.0 0.0
72.33 15.18 0.14 12.21 0.0 0.0 0.0 0.0 0.0 0.0
73.22 13.98 0.13 12.54 0.0 0.0 0.0 0.0 0.0 0.0
70.5 15.81 0.2 8.86 2.23 2.23 0.0 0.0 0.0 0.0
70.24 1.21 0.0 0.0 0.0 10.15 0.0 0.0 0.0 18.4
65.61 1.92 0.0 0.0 0.0 10.54 0.0 0.0 0.0 21.93
71.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.15 0.0
83.76 16.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
77.47 22.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.06 27.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.45 32.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.22 36.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
59.57 40.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
56.32 43.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
53.4 46.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.68 49.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
83.24 0.0 0.0 0.0 0.0 16.76 0.0 0.0 0.0 0.0
71.03 0.0 0.0 0.0 0.0 28.97 0.0 0.0 0.0 0.0
62.5 25.0 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0
58.82 23.53 0.0 17.65 0.0 0.0 0.0 0.0 0.0 0.0
55.56 22.22 0.0 22.22 0.0 0.0 0.0 0.0 0.0 0.0
80.0 16.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
76.92 15.38 0.0 7.69 0.0 0.0 0.0 0.0 0.0 0.0
74.07 14.81 0.0 11.11 0.0 0.0 0.0 0.0 0.0 0.0
62.5 12.5 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0
62.5 0.0 0.0 12.5 0.0 25.0 0.0 0.0 0.0 0.0
58.82 0.0 0.0 17.65 0.0 23.53 0.0 0.0 0.0 0.0
55.56 0.0 0.0 22.22 0.0 22.22 0.0 0.0 0.0 0.0
80.0 0.0 0.0 4.0 0.0 16.0 0.0 0.0 0.0 0.0
76.92 0.0 0.0 7.69 0.0 15.38 0.0 0.0 0.0 0.0
74.07 0.0 0.0 11.11 0.0 14.81 0.0 0.0 0.0 0.0
66.67 0.0 0.0 20.0 0.0 13.33 0.0 0.0 0.0 0.0
62.5 0.0 0.0 25.0 0.0 12.5 0.0 0.0 0.0 0.0
85.55 0.0 0.0 3.19 0.0 11.26 0.0 0.0 0.0 0.0
83.09 0.0 0.0 5.97 0.0 10.93 0.0 0.0 0.0 0.0
79.0 0.0 0.0 10.6 0.0 10.4 0.0 0.0 0.0 0.0
73.09 0.0 0.0 17.29 0.0 9.62 0.0 0.0 0.0 0.0
68.97 13.79 0.0 3.45 0.0 13.79 0.0 0.0 0.0 0.0
66.67 13.33 0.0 6.67 0.0 13.33 0.0 0.0 0.0 0.0
64.52 12.9 0.0 9.68 0.0 12.9 0.0 0.0 0.0 0.0
62.5 12.5 0.0 12.5 0.0 12.5 0.0 0.0 0.0 0.0
58.82 11.76 0.0 17.65 0.0 11.76 0.0 0.0 0.0 0.0
55.56 11.11 0.0 22.22 0.0 11.11 0.0 0.0 0.0 0.0
80.0 8.0 0.0 4.0 0.0 8.0 0.0 0.0 0.0 0.0
76.92 7.69 0.0 7.69 0.0 7.69 0.0 0.0 0.0 0.0
74.07 7.41 0.0 11.11 0.0 7.41 0.0 0.0 0.0 0.0
62.5 6.25 0.0 25.0 0.0 6.25 0.0 0.0 0.0 0.0
62.5 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.5
58.82 23.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.65
55.56 22.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22.22
76.92 15.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.69
74.07 14.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.11
62.5 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0
62.5 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 12.5
58.82 0.0 0.0 0.0 0.0 23.53 0.0 0.0 0.0 17.65
55.56 0.0 0.0 0.0 0.0 22.22 0.0 0.0 0.0 22.22
80.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 4.0
76.92 0.0 0.0 0.0 0.0 15.38 0.0 0.0 0.0 7.69
74.07 0.0 0.0 0.0 0.0 14.81 0.0 0.0 0.0 11.11
66.67 0.0 0.0 0.0 0.0 13.33 0.0 0.0 0.0 20.0
62.5 0.0 0.0 0.0 0.0 12.5 0.0 0.0 0.0 25.0
68.97 13.79 0.0 0.0 0.0 13.79 0.0 0.0 0.0 3.45
66.67 13.33 0.0 0.0 0.0 13.33 0.0 0.0 0.0 6.67
64.52 12.9 0.0 0.0 0.0 12.9 0.0 0.0 0.0 9.68
62.5 12.5 0.0 0.0 0.0 12.5 0.0 0.0 0.0 12.5
58.82 11.76 0.0 0.0 0.0 11.76 0.0 0.0 0.0 17.65
55.56 11.11 0.0 0.0 0.0 11.11 0.0 0.0 0.0 22.22
80.0 8.0 0.0 0.0 0.0 8.0 0.0 0.0 0.0 4.0
76.92 7.69 0.0 0.0 0.0 7.69 0.0 0.0 0.0 7.69
74.07 7.41 0.0 0.0 0.0 7.41 0.0 0.0 0.0 11.11
71.43 7.14 0.0 0.0 0.0 7.14 0.0 0.0 0.0 14.29
62.5 6.25 0.0 0.0 0.0 6.25 0.0 0.0 0.0 25.0
62.5 25.0 0.0 0.0 0.0 0.0 0.0 0.0 12.5 0.0
58.82 23.53 0.0 0.0 0.0 0.0 0.0 0.0 17.65 0.0
55.56 22.22 0.0 0.0 0.0 0.0 0.0 0.0 22.22 0.0
80.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0
76.92 15.38 0.0 0.0 0.0 0.0 0.0 0.0 7.69 0.0
62.5 12.5 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0
62.5 0.0 0.0 0.0 0.0 25.0 0.0 0.0 12.5 0.0
58.82 0.0 0.0 0.0 0.0 23.53 0.0 0.0 17.65 0.0
55.56 0.0 0.0 0.0 0.0 22.22 0.0 0.0 22.22 0.0
80.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 4.0 0.0
66.67 0.0 0.0 0.0 0.0 13.33 0.0 0.0 20.0 0.0
68.97 13.79 0.0 0.0 0.0 13.79 0.0 0.0 3.45 0.0
66.67 13.33 0.0 0.0 0.0 13.33 0.0 0.0 6.67 0.0
64.52 12.9 0.0 0.0 0.0 12.9 0.0 0.0 9.68 0.0
62.5 12.5 0.0 0.0 0.0 12.5 0.0 0.0 12.5 0.0
58.82 11.76 0.0 0.0 0.0 11.76 0.0 0.0 17.65 0.0
55.56 11.11 0.0 0.0 0.0 11.11 0.0 0.0 22.22 0.0
80.0 8.0 0.0 0.0 0.0 8.0 0.0 0.0 4.0 0.0
76.92 7.69 0.0 0.0 0.0 7.69 0.0 0.0 7.69 0.0
74.07 7.41 0.0 0.0 0.0 7.41 0.0 0.0 11.11 0.0
62.5 6.25 0.0 0.0 0.0 6.25 0.0 0.0 25.0 0.0
71.43 25.0 0.0 0.0 0.0 0.0 3.57 0.0 0.0 0.0
71.43 19.64 0.0 0.0 0.0 0.0 8.93 0.0 0.0 0.0
71.43 17.86 0.0 0.0 0.0 0.0 10.71 0.0 0.0 0.0
70.29 24.33 0.0 5.38 0.0 0.0 0.0 0.0 0.0 0.0
76.67 0.0 0.0 5.86 0.0 17.46 0.0 0.0 0.0 0.0
72.33 10.01 0.0 11.07 0.0 6.59 0.0 0.0 0.0 0.0
74.89 0.0 0.0 11.46 0.0 13.65 0.0 0.0 0.0 0.0
69.57 14.45 0.0 15.97 0.0 0.0 0.0 0.0 0.0 0.0
71.34 7.41 0.0 16.37 0.0 4.87 0.0 0.0 0.0 0.0
73.19 0.0 0.0 16.8 0.0 10.0 0.0 0.0 0.0 0.0
69.22 9.58 0.0 21.19 0.0 0.0 0.0 0.0 0.0 0.0
70.38 4.87 0.0 21.54 0.0 3.2 0.0 0.0 0.0 0.0
71.57 0.0 0.0 21.91 0.0 6.52 0.0 0.0 0.0 0.0
64.71 19.3 0.0 15.99 0.0 0.0 0.0 0.0 0.0 0.0
66.92 9.98 0.0 16.54 0.0 6.56 0.0 0.0 0.0 0.0
69.28 0.0 0.0 17.12 0.0 13.6 0.0 0.0 0.0 0.0
64.37 14.4 0.0 21.22 0.0 0.0 0.0 0.0 0.0 0.0
67.71 0.0 0.0 22.32 0.0 9.96 0.0 0.0 0.0 0.0
59.82 24.16 0.0 16.02 0.0 0.0 0.0 0.0 0.0 0.0
65.21 0.0 0.0 17.46 0.0 17.33 0.0 0.0 0.0 0.0
59.52 19.23 0.0 21.25 0.0 0.0 0.0 0.0 0.0 0.0
63.7 0.0 0.0 22.75 0.0 13.54 0.0 0.0 0.0 0.0
73.24 25.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.41
76.02 21.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.92
79.02 16.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.56
73.51 21.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.57
67.97 27.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.57
70.78 22.87 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.35
73.83 17.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.28
77.15 12.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.38
67.6 19.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.74
70.96 13.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.28
57.01 27.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.35
65.28 23.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.98
63.34 15.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21.31
80.19 0.0 0.0 0.0 0.0 18.26 0.0 0.0 0.0 1.54
81.92 0.0 0.0 0.0 0.0 14.93 0.0 0.0 0.0 3.15
83.73 0.0 0.0 0.0 0.0 11.44 0.0 0.0 0.0 4.83
81.3 0.0 0.0 0.0 0.0 11.96 0.0 0.0 0.0 6.73
75.02 0.0 0.0 0.0 0.0 19.93 0.0 0.0 0.0 5.05
76.78 0.0 0.0 0.0 0.0 16.32 0.0 0.0 0.0 6.89
72.47 0.0 0.0 0.0 0.0 13.87 0.0 0.0 0.0 13.66
74.46 0.0 0.0 0.0 0.0 9.5 0.0 0.0 0.0 16.04
78.86 10.92 0.0 0.0 0.0 7.18 0.0 0.0 0.0 3.03
76.37 11.39 0.0 0.0 0.0 7.49 0.0 0.0 0.0 4.74
73.66 11.9 0.0 0.0 0.0 7.83 0.0 0.0 0.0 6.61
67.43 13.07 0.0 0.0 0.0 8.6 0.0 0.0 0.0 10.89
59.84 14.5 0.0 0.0 0.0 9.54 0.0 0.0 0.0 16.11
72.77 25.19 0.0 0.0 0.0 0.0 0.0 0.0 2.04 0.0
75.02 20.78 0.0 0.0 0.0 0.0 0.0 0.0 4.2 0.0
77.42 16.08 0.0 0.0 0.0 0.0 0.0 0.0 6.5 0.0
69.78 26.01 0.0 0.0 0.0 0.0 0.0 0.0 4.2 0.0
74.39 16.64 0.0 0.0 0.0 0.0 0.0 0.0 8.97 0.0
66.58 26.89 0.0 0.0 0.0 0.0 0.0 0.0 6.52 0.0
68.79 22.22 0.0 0.0 0.0 0.0 0.0 0.0 8.98 0.0
71.14 17.24 0.0 0.0 0.0 0.0 0.0 0.0 11.61 0.0
73.67 11.9 0.0 0.0 0.0 0.0 0.0 0.0 14.43 0.0
59.5 28.84 0.0 0.0 0.0 0.0 0.0 0.0 11.66 0.0
61.62 23.89 0.0 0.0 0.0 0.0 0.0 0.0 14.49 0.0
66.34 12.86 0.0 0.0 0.0 0.0 0.0 0.0 20.79 0.0
79.63 0.0 0.0 0.0 0.0 18.14 0.0 0.0 2.23 0.0
80.76 0.0 0.0 0.0 0.0 14.72 0.0 0.0 4.52 0.0
81.92 0.0 0.0 0.0 0.0 11.2 0.0 0.0 6.88 0.0
77.72 0.0 0.0 0.0 0.0 15.25 0.0 0.0 7.03 0.0
78.88 0.0 0.0 0.0 0.0 11.61 0.0 0.0 9.51 0.0
73.33 0.0 0.0 0.0 0.0 19.48 0.0 0.0 7.18 0.0
74.45 0.0 0.0 0.0 0.0 15.83 0.0 0.0 9.72 0.0
75.6 0.0 0.0 0.0 0.0 12.05 0.0 0.0 12.34 0.0
76.79 0.0 0.0 0.0 0.0 8.16 0.0 0.0 15.04 0.0
66.02 0.0 0.0 0.0 0.0 21.05 0.0 0.0 12.93 0.0
67.1 0.0 0.0 0.0 0.0 17.12 0.0 0.0 15.77 0.0
69.4 0.0 0.0 0.0 0.0 8.85 0.0 0.0 21.75 0.0
76.05 13.16 0.0 0.0 0.0 8.66 0.0 0.0 2.13 0.0
77.79 10.77 0.0 0.0 0.0 7.08 0.0 0.0 4.35 0.0
79.61 8.27 0.0 0.0 0.0 5.44 0.0 0.0 6.68 0.0
73.03 13.61 0.0 0.0 0.0 8.95 0.0 0.0 4.4 0.0
76.57 8.56 0.0 0.0 0.0 5.63 0.0 0.0 9.23 0.0
71.51 11.55 0.0 0.0 0.0 7.6 0.0 0.0 9.34 0.0
73.3 8.88 0.0 0.0 0.0 5.84 0.0 0.0 11.97 0.0
75.2 6.07 0.0 0.0 0.0 3.99 0.0 0.0 14.73 0.0
64.25 12.45 0.0 0.0 0.0 8.19 0.0 0.0 15.1 0.0
65.99 9.6 0.0 0.0 0.0 6.31 0.0 0.0 18.1 0.0
67.84 6.57 0.0 0.0 0.0 4.32 0.0 0.0 21.26 0.0
95.15 4.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.93 19.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.25 18.37 0.0 5.38 0.0 0.0 0.0 0.0 0.0 0.0
75.77 24.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
73.29 26.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.24 31.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.76 17.15 0.0 17.08 0.0 0.0 0.0 0.0 0.0 0.0
60.97 0.0 0.0 39.03 0.0 0.0 0.0 0.0 0.0 0.0
58.29 4.77 0.0 36.93 0.0 0.0 0.0 0.0 0.0 0.0
55.41 0.0 0.0 44.59 0.0 0.0 0.0 0.0 0.0 0.0
56.44 43.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
54.66 37.28 0.0 8.06 0.0 0.0 0.0 0.0 0.0 0.0
50.01 0.0 0.0 49.98 0.0 0.0 0.0 0.0 0.0 0.0
67.44 8.15 16.29 8.12 0.0 0.0 0.0 0.0 0.0 0.0
63.77 6.04 18.12 12.07 0.0 0.0 0.0 0.0 0.0 0.0
60.19 3.97 19.91 15.92 0.0 0.0 0.0 0.0 0.0 0.0
56.68 1.96 21.66 19.69 0.0 0.0 0.0 0.0 0.0 0.0
50.01 0.0 0.0 41.67 0.0 0.0 8.32 0.0 0.0 0.0
50.01 0.0 0.0 28.23 0.0 0.0 21.76 0.0 0.0 0.0
50.01 0.0 0.0 24.99 0.0 0.0 24.99 0.0 0.0 0.0
50.01 0.0 0.0 18.28 0.0 0.0 31.71 0.0 0.0 0.0
50.01 0.0 0.0 13.51 0.0 0.0 36.48 0.0 0.0 0.0
79.12 0.0 0.0 0.0 0.0 19.91 0.0 0.0 0.0 0.0
69.94 0.0 0.0 0.0 0.0 28.34 0.0 0.0 0.0 0.0
78.07 0.0 0.0 0.0 0.0 19.55 0.0 0.0 0.0 0.0
76.01 0.0 0.13 0.0 0.0 6.65 0.0 0.0 0.0 17.07
71.06 0.76 0.0 0.0 0.0 8.14 0.0 0.0 0.0 20.03
73.79 7.9 0.66 8.69 0.0 7.9 0.0 0.0 0.0 0.37
75.48 9.13 0.12 0.0 0.0 5.25 0.0 0.0 0.0 9.01
64.07 8.31 0.09 0.0 0.0 8.32 0.0 0.0 0.0 19.11
68.96 0.82 0.07 0.0 0.0 16.6 0.0 0.0 13.49 0.0
72.94 0.0 0.09 0.0 0.0 10.27 0.0 0.0 0.0 16.6
74.51 0.0 0.03 0.0 0.0 9.51 0.0 0.0 0.0 15.9
72.11 12.16 0.12 0.0 0.0 0.0 0.0 0.0 0.0 15.49
72.59 12.48 0.08 0.0 0.0 0.0 0.0 0.0 0.0 14.78
61.92 19.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.16
66.91 25.69 0.0 0.0 7.4 0.0 0.0 0.0 0.0 0.0
67.88 10.44 0.0 0.0 21.68 0.0 0.0 0.0 0.0 0.0
75.11 17.38 0.0 0.0 7.51 0.0 0.0 0.0 0.0 0.0
75.0 22.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.0 13.72 0.0 0.0 0.0 0.0 11.28 0.0 0.0 0.0
75.0 19.04 0.0 5.96 0.0 0.0 0.0 0.0 0.0 0.0
75.0 13.09 0.0 11.91 0.0 0.0 0.0 0.0 0.0 0.0
75.0 18.91 6.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.0 13.53 11.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0
59.41 19.51 2.49 0.0 18.48 0.0 0.0 0.0 0.0 0.0
72.99 16.17 0.0 0.0 9.61 0.0 0.0 0.0 1.16 0.0
74.75 19.59 0.37 5.17 0.0 0.0 0.0 0.0 0.0 0.0
60.77 20.23 0.71 0.72 13.46 0.0 0.0 0.0 2.95 1.09
53.72 0.0 4.42 0.0 18.31 0.0 0.0 0.0 23.49 0.0
73.92 17.21 0.0 4.59 1.4 0.0 0.0 0.0 0.0 2.76
60.11 16.62 0.0 3.6 10.46 0.0 0.0 0.0 6.44 2.68
75.54 15.03 0.0 0.45 0.11 0.0 0.0 0.0 0.0 8.68
73.85 14.6 0.0 0.45 0.0 0.0 0.0 0.0 0.0 10.99
68.94 12.16 0.0 0.82 0.0 0.0 0.0 0.0 0.0 17.97
69.54 9.36 0.0 0.82 1.09 0.0 0.0 0.0 0.0 19.09
65.63 11.83 0.0 0.0 0.63 0.0 0.0 0.0 0.0 21.71
81.65 0.0 0.0 10.43 0.0 7.91 0.0 0.0 0.0 0.0
65.88 0.0 0.0 5.82 0.0 28.29 0.0 0.0 0.0 0.0
65.14 0.0 0.21 0.0 19.19 15.39 0.0 0.0 0.0 0.0
65.82 0.0 1.24 0.35 20.53 10.16 0.0 0.0 0.0 0.0
75.84 0.0 0.19 3.39 6.29 14.25 0.0 0.0 0.0 0.0
75.56 0.0 0.2 2.41 6.99 11.63 0.0 0.0 3.17 0.0
68.12 0.0 0.19 0.35 0.0 8.02 0.0 0.0 0.0 23.26
71.28 7.46 0.17 0.49 0.0 1.07 0.0 0.0 0.0 19.47
72.03 7.49 0.17 0.48 0.0 1.16 0.0 0.0 0.0 18.62
72.29 7.58 0.17 0.48 0.0 1.15 0.0 0.0 0.0 18.28
75.96 0.0 0.16 0.46 0.0 8.76 0.0 0.0 0.0 14.6
75.94 0.0 0.16 0.46 0.0 9.26 0.0 0.0 0.0 14.13
77.33 0.0 0.16 0.44 0.0 9.78 0.0 0.0 0.0 12.25
74.67 0.0 0.16 0.45 0.0 9.01 0.0 0.0 4.13 11.48
78.67 0.0 0.23 0.41 0.0 11.51 0.0 0.0 1.27 7.86
79.08 0.0 0.23 0.42 0.0 10.64 0.0 0.0 0.0 9.59
77.62 0.0 0.15 0.43 0.0 10.29 0.0 0.0 2.37 9.01
72.84 0.0 0.14 0.41 1.98 11.15 0.0 0.0 13.44 0.0
74.38 6.1 0.18 12.62 0.0 6.65 0.0 0.0 0.0 0.0
74.13 0.0 0.18 13.12 0.0 12.5 0.0 0.0 0.0 0.0
74.14 0.0 0.19 12.69 0.0 12.92 0.0 0.0 0.0 0.0
76.5 0.0 0.19 7.84 2.5 12.9 0.0 0.0 0.0 0.0
59.14 1.1 5.55 20.19 3.48 3.7 4.63 0.73 0.0 0.0
69.19 4.38 9.45 0.3 9.01 4.92 0.3 1.67 0.0 0.0
68.99 4.37 9.63 0.0 8.96 4.92 0.0 2.19 0.0 0.0
65.94 4.8 10.57 0.0 9.85 5.4 0.0 2.74 0.0 0.0
69.0 4.37 9.63 0.0 8.96 4.92 0.0 2.49 0.0 0.0
69.01 4.37 9.61 0.0 8.96 4.92 0.0 2.49 0.0 0.0
69.48 4.41 11.94 0.0 7.54 4.94 0.0 0.67 0.0 0.0
69.5 4.4 11.92 0.0 7.54 4.94 0.0 0.76 0.0 0.0
71.7 4.37 9.63 0.0 5.98 4.98 0.0 1.99 0.0 0.0
68.99 4.4 9.61 0.0 8.96 4.91 0.0 2.49 0.0 0.0
78.59 7.8 2.58 0.0 9.8 0.0 0.0 0.0 0.0 0.0
73.58 7.54 3.77 0.57 10.58 1.36 0.0 0.0 0.0 0.0
73.48 6.94 4.28 0.91 10.15 1.7 0.0 0.0 0.0 0.0
73.64 7.62 3.94 1.7 9.17 1.01 0.0 0.0 0.0 0.0
73.11 6.96 4.6 0.91 10.18 1.71 0.0 0.0 0.0 0.0
72.63 9.43 0.0 0.0 0.0 5.24 0.0 0.0 0.0 11.8
68.42 11.5 0.0 0.0 0.0 4.45 0.0 0.0 4.37 10.52
68.54 7.23 0.0 0.0 3.86 2.85 0.0 0.0 0.0 16.68
64.87 14.63 0.0 0.0 0.0 7.31 0.0 0.0 0.0 12.42
70.93 9.58 0.0 0.0 0.0 5.86 0.0 0.0 0.0 12.74
73.13 9.37 0.0 0.0 0.0 5.2 0.0 0.0 0.0 11.73
72.75 8.0 0.0 0.0 0.0 6.66 0.0 0.0 0.0 11.73
68.35 13.8 0.0 0.0 0.0 2.72 0.0 0.0 0.0 14.38
66.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0
94.28 0.0 3.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.16 12.43 1.18 11.22 0.0 0.49 2.33 0.0 0.0 0.0
71.85 12.59 1.22 10.77 0.0 0.48 2.92 0.0 0.0 0.0
72.0 13.94 1.23 9.24 0.0 0.35 3.05 0.0 0.0 0.0
72.16 13.85 1.15 9.47 0.0 0.28 2.87 0.0 0.0 0.0
60.98 0.0 9.81 11.5 3.98 0.0 11.04 0.0 2.52 0.0
52.62 0.0 24.06 14.7 0.0 0.0 8.45 0.0 0.0 0.0
58.43 0.0 0.0 39.95 0.0 0.0 0.0 0.0 0.0 0.0
73.0 8.2 0.0 9.1 0.0 6.1 0.0 0.0 0.8 0.0
70.11 13.3 0.35 10.1 0.0 0.02 5.9 0.0 0.0 0.0
75.33 6.16 3.36 0.92 9.1 1.71 0.0 0.0 0.88 0.0
77.94 7.03 2.95 0.9 9.11 0.81 0.02 0.0 1.21 0.0
76.69 6.42 3.08 0.91 8.38 0.95 0.09 0.0 0.87 0.0
70.67 4.74 0.0 0.0 4.69 4.56 0.0 11.34 0.0 3.97
72.05 15.98 0.0 0.0 4.77 4.66 0.0 0.0 0.0 2.5
68.83 10.32 3.23 0.0 4.73 4.62 0.0 5.72 0.0 2.48
73.26 11.98 1.66 0.0 4.84 5.65 0.0 0.0 0.0 2.54
75.73 9.61 0.72 0.0 0.0 0.91 0.0 10.68 0.0 2.31
73.95 4.78 1.61 0.0 0.0 3.9 0.0 11.42 0.0 4.3
71.34 0.0 3.35 0.0 4.9 11.83 0.0 5.93 0.0 2.57
66.0 4.42 0.0 0.0 4.37 9.56 0.0 14.69 0.0 0.92
58.24 1.58 4.25 0.0 0.0 7.17 0.0 27.63 0.0 1.08
58.99 0.0 2.99 0.0 0.0 12.5 0.0 23.89 0.0 1.61
59.58 4.48 1.45 0.0 0.0 10.22 0.0 23.14 0.0 1.11
68.25 10.83 1.6 2.32 7.02 6.29 2.43 0.0 0.0 1.23
69.44 15.74 1.56 2.27 4.59 2.78 2.38 0.0 0.0 1.2
65.7 1.47 0.0 0.0 4.35 9.52 2.26 14.62 0.0 0.92
73.67 19.63 0.62 0.0 2.27 0.0 1.57 0.0 0.0 1.41
63.8 0.0 3.23 3.52 0.0 13.52 6.54 5.95 0.0 1.74
62.15 1.69 4.53 0.0 0.88 7.65 4.57 15.06 0.0 1.15
73.38 4.57 6.44 3.09 4.97 4.85 0.0 0.0 0.0 2.66
65.44 4.37 0.0 1.73 8.8 4.52 6.4 5.6 0.0 3.09
64.85 0.0 0.0 3.88 1.96 0.29 0.0 25.49 0.0 0.82
67.42 7.33 3.93 1.19 5.76 9.93 0.0 3.13 0.0 1.25
62.64 13.26 1.88 0.57 2.76 9.54 0.8 7.3 0.0 1.2
62.5 13.64 0.58 0.0 0.85 1.07 0.73 18.01 0.0 2.22
69.01 1.49 0.0 0.0 2.21 11.94 0.0 6.19 0.0 8.35
70.78 0.83 0.0 0.0 0.0 13.85 0.0 0.86 0.0 10.76
68.17 0.83 0.0 0.0 2.49 13.9 0.0 0.87 0.0 10.81
63.26 0.0 2.52 7.15 0.0 5.46 6.76 0.0 13.18 0.0
56.3 0.0 12.83 0.0 0.0 0.0 29.25 0.0 0.0 0.0
71.93 7.66 0.42 10.13 0.0 8.11 0.0 0.0 0.0 0.0
72.84 7.64 0.37 10.75 0.0 6.98 0.0 0.0 0.0 0.0
71.36 7.66 0.37 10.31 0.0 7.85 0.0 0.0 0.0 0.0
69.42 7.34 0.52 13.54 0.0 6.66 0.0 1.72 0.0 0.0
68.5 8.33 1.19 11.99 0.0 6.82 2.54 0.0 0.0 0.0
71.78 9.15 0.42 10.61 0.0 7.27 0.0 0.0 0.0 0.0
69.67 8.95 0.37 10.38 1.82 7.02 0.0 0.0 0.0 0.0
74.28 12.79 0.82 6.86 0.0 1.95 0.0 0.0 3.15 0.0
73.74 11.0 0.08 5.59 1.37 5.48 0.0 0.0 1.16 0.0
78.7 7.96 0.1 6.15 0.27 6.7 0.0 0.0 0.0 0.0
69.47 12.43 0.63 6.87 0.0 2.72 3.18 0.0 2.93 0.0
99.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.45 0.0 0.0 0.0 0.0 33.22 0.0 0.0 0.0 0.0
65.55 32.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
62.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.83 0.0
62.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.83 0.0
62.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.83 0.0
63.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.43 0.0
63.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.17 0.0
