 SiO2 Na2O Al2O3 B2O3 CaO MgO K2O Li2O PbO BaO ZnO
584 73.81 12.36 0.0 0.0 13.83 0.0 0.0 0.0 0.0 0.0 0.0
585 74.21 17.92 0.0 0.0 7.86 0.0 0.0 0.0 0.0 0.0 0.0
586 74.35 20.15 0.0 0.0 5.49 0.0 0.0 0.0 0.0 0.0 0.0
587 73.78 13.4 0.0 0.0 12.82 0.0 0.0 0.0 0.0 0.0 0.0
588 73.69 14.53 0.0 0.0 11.77 0.0 0.0 0.0 0.0 0.0 0.0
589 72.81 7.02 0.0 0.0 20.17 0.0 0.0 0.0 0.0 0.0 0.0
590 73.2 12.48 0.0 0.0 14.32 0.0 0.0 0.0 0.0 0.0 0.0
591 73.18 12.82 0.0 0.0 13.99 0.0 0.0 0.0 0.0 0.0 0.0
592 73.4 15.88 0.0 0.0 10.71 0.0 0.0 0.0 0.0 0.0 0.0
593 73.82 22.88 0.0 0.0 3.3 0.0 0.0 0.0 0.0 0.0 0.0
594 73.52 21.11 0.0 0.0 5.37 0.0 0.0 0.0 0.0 0.0 0.0
595 72.8 13.32 0.0 0.0 13.88 0.0 0.0 0.0 0.0 0.0 0.0
596 73.45 22.23 0.0 0.0 4.31 0.0 0.0 0.0 0.0 0.0 0.0
597 73.01 17.34 0.0 0.0 9.64 0.0 0.0 0.0 0.0 0.0 0.0
598 71.59 11.37 0.0 0.0 17.04 0.0 0.0 0.0 0.0 0.0 0.0
599 71.29 8.55 0.0 0.0 20.16 0.0 0.0 0.0 0.0 0.0 0.0
601 71.27 17.93 0.0 0.0 10.8 0.0 0.0 0.0 0.0 0.0 0.0
602 71.19 20.72 0.0 0.0 8.09 0.0 0.0 0.0 0.0 0.0 0.0
605 69.89 8.73 0.0 0.0 21.38 0.0 0.0 0.0 0.0 0.0 0.0
606 70.91 23.37 0.0 0.0 5.72 0.0 0.0 0.0 0.0 0.0 0.0
607 70.07 13.27 0.0 0.0 16.66 0.0 0.0 0.0 0.0 0.0 0.0
609 54.92 22.6 0.0 0.0 22.47 0.0 0.0 0.0 0.0 0.0 0.0
611 54.45 15.67 0.0 0.0 29.88 0.0 0.0 0.0 0.0 0.0 0.0
612 55.4 32.92 0.0 0.0 11.68 0.0 0.0 0.0 0.0 0.0 0.0
613 53.73 5.79 0.0 0.0 40.47 0.0 0.0 0.0 0.0 0.0 0.0
614 53.55 4.3 0.0 0.0 42.15 0.0 0.0 0.0 0.0 0.0 0.0
615 55.31 41.09 0.0 0.0 3.6 0.0 0.0 0.0 0.0 0.0 0.0
616 54.53 37.39 0.0 0.0 8.08 0.0 0.0 0.0 0.0 0.0 0.0
617 53.91 30.34 0.0 0.0 15.75 0.0 0.0 0.0 0.0 0.0 0.0
618 53.36 20.18 0.0 0.0 26.45 0.0 0.0 0.0 0.0 0.0 0.0
619 52.03 4.18 0.0 0.0 43.79 0.0 0.0 0.0 0.0 0.0 0.0
620 51.86 4.88 0.0 0.0 43.25 0.0 0.0 0.0 0.0 0.0 0.0
621 53.04 27.45 0.0 0.0 19.51 0.0 0.0 0.0 0.0 0.0 0.0
622 52.93 38.96 0.0 0.0 8.11 0.0 0.0 0.0 0.0 0.0 0.0
623 51.43 19.9 0.0 0.0 28.66 0.0 0.0 0.0 0.0 0.0 0.0
624 51.96 30.84 0.0 0.0 17.2 0.0 0.0 0.0 0.0 0.0 0.0
625 50.57 9.68 0.0 0.0 39.74 0.0 0.0 0.0 0.0 0.0 0.0
626 50.56 10.04 0.0 0.0 39.39 0.0 0.0 0.0 0.0 0.0 0.0
627 51.02 22.53 0.0 0.0 26.45 0.0 0.0 0.0 0.0 0.0 0.0
628 50.52 17.17 0.0 0.0 32.31 0.0 0.0 0.0 0.0 0.0 0.0
629 50.19 13.95 0.0 0.0 35.85 0.0 0.0 0.0 0.0 0.0 0.0
630 49.85 9.35 0.0 0.0 40.8 0.0 0.0 0.0 0.0 0.0 0.0
631 50.1 16.56 0.0 0.0 33.33 0.0 0.0 0.0 0.0 0.0 0.0
632 51.07 35.33 0.0 0.0 13.59 0.0 0.0 0.0 0.0 0.0 0.0
633 50.38 23.01 0.0 0.0 26.61 0.0 0.0 0.0 0.0 0.0 0.0
634 65.03 16.01 0.0 0.0 18.96 0.0 0.0 0.0 0.0 0.0 0.0
635 64.93 21.08 0.0 0.0 13.99 0.0 0.0 0.0 0.0 0.0 0.0
636 64.18 10.06 0.0 0.0 25.76 0.0 0.0 0.0 0.0 0.0 0.0
637 65.32 32.09 0.0 0.0 2.59 0.0 0.0 0.0 0.0 0.0 0.0
638 65.05 31.69 0.0 0.0 3.26 0.0 0.0 0.0 0.0 0.0 0.0
639 64.62 26.43 0.0 0.0 8.94 0.0 0.0 0.0 0.0 0.0 0.0
640 63.68 13.56 0.0 0.0 22.75 0.0 0.0 0.0 0.0 0.0 0.0
641 62.16 7.83 0.0 0.0 30.01 0.0 0.0 0.0 0.0 0.0 0.0
642 60.97 4.85 0.0 0.0 34.18 0.0 0.0 0.0 0.0 0.0 0.0
643 61.06 9.25 0.0 0.0 29.68 0.0 0.0 0.0 0.0 0.0 0.0
644 61.46 27.77 0.0 0.0 10.77 0.0 0.0 0.0 0.0 0.0 0.0
645 60.09 9.93 0.0 0.0 29.98 0.0 0.0 0.0 0.0 0.0 0.0
646 59.16 7.06 0.0 0.0 33.77 0.0 0.0 0.0 0.0 0.0 0.0
647 59.47 16.11 0.0 0.0 24.41 0.0 0.0 0.0 0.0 0.0 0.0
649 57.9 4.74 0.0 0.0 37.35 0.0 0.0 0.0 0.0 0.0 0.0
650 59.6 33.23 0.0 0.0 7.17 0.0 0.0 0.0 0.0 0.0 0.0
651 57.78 9.48 0.0 0.0 32.73 0.0 0.0 0.0 0.0 0.0 0.0
652 58.62 25.35 0.0 0.0 16.03 0.0 0.0 0.0 0.0 0.0 0.0
653 57.92 16.42 0.0 0.0 25.66 0.0 0.0 0.0 0.0 0.0 0.0
655 56.32 15.09 0.0 0.0 28.59 0.0 0.0 0.0 0.0 0.0 0.0
656 57.27 33.0 0.0 0.0 9.72 0.0 0.0 0.0 0.0 0.0 0.0
657 55.86 13.16 0.0 0.0 30.98 0.0 0.0 0.0 0.0 0.0 0.0
658 56.37 22.19 0.0 0.0 21.43 0.0 0.0 0.0 0.0 0.0 0.0
659 51.04 36.41 0.0 0.0 12.55 0.0 0.0 0.0 0.0 0.0 0.0
660 50.01 16.69 0.0 0.0 33.29 0.0 0.0 0.0 0.0 0.0 0.0
661 49.5 9.07 0.0 0.0 41.42 0.0 0.0 0.0 0.0 0.0 0.0
662 50.03 20.47 0.0 0.0 29.5 0.0 0.0 0.0 0.0 0.0 0.0
663 50.49 32.41 0.0 0.0 17.1 0.0 0.0 0.0 0.0 0.0 0.0
664 49.78 28.71 0.0 0.0 21.51 0.0 0.0 0.0 0.0 0.0 0.0
665 50.01 33.35 0.0 0.0 16.64 0.0 0.0 0.0 0.0 0.0 0.0
666 49.19 25.77 0.0 0.0 25.03 0.0 0.0 0.0 0.0 0.0 0.0
667 47.78 4.98 0.0 0.0 47.23 0.0 0.0 0.0 0.0 0.0 0.0
668 48.76 27.35 0.0 0.0 23.88 0.0 0.0 0.0 0.0 0.0 0.0
669 48.71 28.92 0.0 0.0 22.37 0.0 0.0 0.0 0.0 0.0 0.0
670 46.92 6.96 0.0 0.0 46.11 0.0 0.0 0.0 0.0 0.0 0.0
671 46.54 16.13 0.0 0.0 37.33 0.0 0.0 0.0 0.0 0.0 0.0
672 47.09 39.66 0.0 0.0 13.24 0.0 0.0 0.0 0.0 0.0 0.0
673 45.5 7.51 0.0 0.0 46.99 0.0 0.0 0.0 0.0 0.0 0.0
674 46.18 35.34 0.0 0.0 18.48 0.0 0.0 0.0 0.0 0.0 0.0
675 46.52 43.72 0.0 0.0 9.76 0.0 0.0 0.0 0.0 0.0 0.0
676 45.66 43.48 0.0 0.0 10.86 0.0 0.0 0.0 0.0 0.0 0.0
677 44.05 8.72 0.0 0.0 47.23 0.0 0.0 0.0 0.0 0.0 0.0
678 44.21 13.69 0.0 0.0 42.09 0.0 0.0 0.0 0.0 0.0 0.0
679 43.65 4.48 0.0 0.0 51.86 0.0 0.0 0.0 0.0 0.0 0.0
680 44.91 33.72 0.0 0.0 21.37 0.0 0.0 0.0 0.0 0.0 0.0
681 44.18 21.56 0.0 0.0 34.26 0.0 0.0 0.0 0.0 0.0 0.0
682 40.3 25.66 0.0 0.0 34.04 0.0 0.0 0.0 0.0 0.0 0.0
683 37.48 37.54 0.0 0.0 24.98 0.0 0.0 0.0 0.0 0.0 0.0
684 80.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
685 80.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
686 75.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
687 75.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
689 70.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
690 70.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
692 70.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
693 65.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
694 60.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
695 60.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
696 60.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
697 60.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
699 60.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
700 60.0 23.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
701 60.0 24.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
702 60.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
703 50.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
704 50.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
705 50.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
706 78.5 14.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.2 0.0
707 75.0 14.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.7 0.0
708 71.5 14.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.2 0.0
709 67.8 14.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.9 0.0
713 50.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0
714 50.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0
715 50.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0
716 50.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0
717 50.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0
718 50.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0
719 60.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0
720 60.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0
721 60.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0
722 60.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0
723 60.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0
724 60.0 35.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0
725 65.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0
726 65.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0
727 65.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0
728 65.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0
729 65.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0
730 70.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0
731 70.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0
733 70.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0
734 75.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0
735 75.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.5
736 75.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0
737 75.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0
739 64.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
740 82.04 11.0 0.69 0.0 0.0 0.0 0.0 0.0 6.27 0.0 0.0
741 81.92 11.54 0.25 0.0 0.0 0.0 0.0 0.0 6.29 0.0 0.0
742 76.57 16.88 0.32 0.0 0.0 0.0 0.0 0.0 6.23 0.0 0.0
743 75.87 17.19 0.55 0.0 0.0 0.0 0.0 0.0 6.39 0.0 0.0
744 68.74 21.05 0.39 0.0 0.0 0.0 0.0 0.0 9.81 0.0 0.0
745 73.74 19.93 0.26 0.0 0.0 0.0 0.0 0.0 6.06 0.0 0.0
746 51.44 26.85 0.7 0.0 0.0 0.0 0.0 0.0 21.0 0.0 0.0
747 60.0 24.34 0.4 0.0 0.0 0.0 0.0 0.0 15.26 0.0 0.0
748 70.87 20.92 0.37 0.0 0.0 0.0 0.0 0.0 7.83 0.0 0.0
749 80.95 18.09 0.3 0.0 0.0 0.0 0.0 0.0 0.66 0.0 0.0
750 75.38 19.91 0.32 0.0 0.0 0.0 0.0 0.0 4.39 0.0 0.0
751 80.51 18.29 0.1 0.0 0.0 0.0 0.0 0.0 1.1 0.0 0.0
752 77.02 19.46 0.42 0.0 0.0 0.0 0.0 0.0 3.1 0.0 0.0
753 70.35 22.88 0.41 0.0 0.0 0.0 0.0 0.0 6.35 0.0 0.0
754 69.31 23.89 0.29 0.0 0.0 0.0 0.0 0.0 6.51 0.0 0.0
755 63.49 29.61 0.37 0.0 0.0 0.0 0.0 0.0 6.52 0.0 0.0
756 59.74 34.02 0.33 0.0 0.0 0.0 0.0 0.0 5.9 0.0 0.0
757 53.12 40.46 0.19 0.0 0.0 0.0 0.0 0.0 6.23 0.0 0.0
758 57.7 0.0 0.0 0.0 0.0 0.0 15.4 0.0 0.0 0.0 0.0
759 60.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0
760 56.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0
761 62.5 0.0 0.0 0.0 0.0 0.0 16.7 0.0 0.0 0.0 0.0
762 58.3 0.0 0.0 0.0 0.0 0.0 16.7 0.0 0.0 0.0 0.0
763 54.2 0.0 0.0 0.0 0.0 0.0 16.7 0.0 0.0 0.0 0.0
764 60.9 0.0 0.0 0.0 0.0 0.0 17.4 0.0 0.0 0.0 0.0
765 56.5 0.0 0.0 0.0 0.0 0.0 17.4 0.0 0.0 0.0 0.0
766 52.2 0.0 0.0 0.0 0.0 0.0 17.4 0.0 0.0 0.0 0.0
767 59.1 0.0 0.0 0.0 0.0 0.0 18.2 0.0 0.0 0.0 0.0
768 54.5 0.0 0.0 0.0 0.0 0.0 18.2 0.0 0.0 0.0 0.0
769 57.2 0.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0
770 78.75 0.0 0.0 0.0 0.0 17.89 3.36 0.0 0.0 0.0 0.0
771 74.41 0.0 0.0 0.0 0.0 21.33 4.26 0.0 0.0 0.0 0.0
772 63.66 0.0 0.0 0.0 0.0 31.63 4.71 0.0 0.0 0.0 0.0
773 74.99 0.0 0.0 0.0 0.0 16.67 8.34 0.0 0.0 0.0 0.0
774 66.65 0.0 0.0 0.0 0.0 22.24 11.11 0.0 0.0 0.0 0.0
775 71.42 0.0 0.0 0.0 0.0 14.29 14.29 0.0 0.0 0.0 0.0
776 79.43 0.0 0.0 0.0 0.0 4.03 16.54 0.0 0.0 0.0 0.0
777 49.99 0.0 0.0 0.0 0.0 33.34 16.67 0.0 0.0 0.0 0.0
778 59.99 0.0 0.0 0.0 0.0 20.0 20.0 0.0 0.0 0.0 0.0
779 70.66 0.0 0.0 0.0 0.0 5.01 24.32 0.0 0.0 0.0 0.0
780 49.99 0.0 0.0 0.0 0.0 25.01 25.0 0.0 0.0 0.0 0.0
781 62.41 0.0 0.0 0.0 0.0 8.47 29.11 0.0 0.0 0.0 0.0
782 50.34 0.0 0.0 0.0 24.92 0.0 24.73 0.0 0.0 0.0 0.0
783 65.92 0.0 0.0 0.0 5.82 0.0 28.25 0.0 0.0 0.0 0.0
784 57.55 0.0 0.0 0.0 7.42 0.0 35.03 0.0 0.0 0.0 0.0
785 65.2 0.0 0.0 0.0 32.32 0.0 2.47 0.0 0.0 0.0 0.0
786 86.09 0.0 0.0 0.0 10.62 0.0 3.29 0.0 0.0 0.0 0.0
787 54.29 0.0 0.0 0.0 42.36 0.0 3.35 0.0 0.0 0.0 0.0
788 72.46 0.0 0.0 0.0 24.09 0.0 3.45 0.0 0.0 0.0 0.0
789 72.99 0.0 0.0 0.0 21.56 0.0 5.44 0.0 0.0 0.0 0.0
790 50.09 0.0 0.0 0.0 43.75 0.0 6.16 0.0 0.0 0.0 0.0
791 74.54 0.0 0.0 0.0 18.59 0.0 6.87 0.0 0.0 0.0 0.0
792 66.47 0.0 0.0 0.0 26.69 0.0 6.83 0.0 0.0 0.0 0.0
793 82.22 0.0 0.0 0.0 10.11 0.0 7.67 0.0 0.0 0.0 0.0
794 75.02 0.0 0.0 0.0 16.65 0.0 8.32 0.0 0.0 0.0 0.0
795 66.69 0.0 0.0 0.0 24.96 0.0 8.35 0.0 0.0 0.0 0.0
797 57.03 0.0 0.0 0.0 32.94 0.0 10.03 0.0 0.0 0.0 0.0
798 43.41 0.0 0.0 0.0 45.74 0.0 10.85 0.0 0.0 0.0 0.0
799 66.67 0.0 0.0 0.0 22.23 0.0 11.1 0.0 0.0 0.0 0.0
800 76.75 0.0 0.0 0.0 11.56 0.0 11.68 0.0 0.0 0.0 0.0
801 75.09 0.0 0.0 0.0 12.51 0.0 12.39 0.0 0.0 0.0 0.0
802 80.7 0.0 0.0 0.0 5.75 0.0 13.55 0.0 0.0 0.0 0.0
803 61.15 0.0 0.0 0.0 25.32 0.0 13.52 0.0 0.0 0.0 0.0
804 74.69 0.0 0.0 0.0 11.36 0.0 13.94 0.0 0.0 0.0 0.0
805 67.13 0.0 0.0 0.0 17.72 0.0 15.14 0.0 0.0 0.0 0.0
806 75.16 0.0 0.0 0.0 9.38 0.0 15.45 0.0 0.0 0.0 0.0
807 74.23 0.0 0.0 0.0 8.87 0.0 16.89 0.0 0.0 0.0 0.0
808 50.07 0.0 0.0 0.0 33.32 0.0 16.62 0.0 0.0 0.0 0.0
809 65.0 0.0 0.0 0.0 17.9 0.0 17.1 0.0 0.0 0.0 0.0
810 52.15 0.0 0.0 0.0 30.6 0.0 17.25 0.0 0.0 0.0 0.0
811 65.9 0.0 0.0 0.0 16.45 0.0 17.65 0.0 0.0 0.0 0.0
813 63.4 0.0 0.0 0.0 17.19 0.0 19.41 0.0 0.0 0.0 0.0
814 52.45 0.0 0.0 0.0 28.28 0.0 19.27 0.0 0.0 0.0 0.0
815 70.06 0.0 0.0 0.0 9.96 0.0 19.98 0.0 0.0 0.0 0.0
816 60.13 0.0 0.0 0.0 20.02 0.0 19.84 0.0 0.0 0.0 0.0
818 68.88 0.0 0.0 0.0 9.22 0.0 21.9 0.0 0.0 0.0 0.0
819 66.41 0.0 0.0 0.0 11.16 0.0 22.43 0.0 0.0 0.0 0.0
820 68.2 0.0 0.0 0.0 8.68 0.0 23.12 0.0 0.0 0.0 0.0
821 70.59 0.0 0.0 0.0 5.92 0.0 23.48 0.0 0.0 0.0 0.0
822 48.66 0.0 0.0 0.0 28.04 0.0 23.29 0.0 0.0 0.0 0.0
823 56.76 0.0 0.0 0.0 18.82 0.0 24.42 0.0 0.0 0.0 0.0
824 66.41 0.0 0.0 0.0 8.75 0.0 24.84 0.0 0.0 0.0 0.0
826 84.8 0.0 0.0 0.0 0.0 0.0 6.9 0.0 0.0 0.0 0.0
831 62.0 0.0 0.0 0.0 0.0 0.0 10.9 0.0 0.0 0.0 0.0
832 84.8 0.0 0.0 0.0 0.0 0.0 11.6 0.0 0.0 0.0 0.0
833 66.3 0.0 0.0 0.0 0.0 0.0 11.6 0.0 0.0 0.0 0.0
834 72.0 0.0 0.0 0.0 0.0 0.0 12.6 0.0 0.0 0.0 0.0
836 76.9 0.0 0.0 0.0 0.0 0.0 13.5 0.0 0.0 0.0 0.0
850 70.8 0.0 0.0 0.0 0.0 0.0 22.3 0.0 0.0 0.0 0.0
851 73.5 0.0 0.0 0.0 0.0 0.0 23.1 0.0 0.0 0.0 0.0
854 54.5 0.0 0.0 0.0 0.0 0.0 34.7 0.0 0.0 0.0 0.0
855 80.0 0.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
856 70.0 0.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
857 60.0 0.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
858 80.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
859 77.8 0.0 0.0 0.0 0.0 0.0 11.1 0.0 0.0 0.0 0.0
860 75.0 0.0 0.0 0.0 0.0 0.0 12.5 0.0 0.0 0.0 0.0
861 71.4 0.0 0.0 0.0 0.0 0.0 14.3 0.0 0.0 0.0 0.0
863 60.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0
864 50.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0
865 66.6 0.0 0.0 0.0 0.0 0.0 16.7 0.0 0.0 0.0 0.0
868 60.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0
869 50.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0
870 60.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0
871 40.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0
872 60.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0
873 50.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 0.0
874 50.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0
875 40.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0
876 35.0 0.0 0.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0
877 66.21 0.0 0.0 0.0 0.0 0.0 28.54 0.0 0.0 5.25 0.0
878 63.21 0.0 0.0 0.0 0.0 0.0 31.83 0.0 0.0 4.96 0.0
879 63.56 0.0 0.0 0.0 0.0 0.0 32.82 0.0 0.0 3.62 0.0
880 64.35 0.0 0.0 0.0 0.0 0.0 33.44 0.0 0.0 2.21 0.0
881 64.75 0.0 0.0 0.0 0.0 0.0 34.63 0.0 0.0 0.62 0.0
882 85.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 5.0
883 80.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 10.0
884 75.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 15.0
885 70.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 20.0
886 65.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 25.0
887 60.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 30.0
888 55.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 35.0
889 50.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 40.0
890 45.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 45.0
891 80.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 5.0
892 75.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 10.0
893 70.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 15.0
894 65.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 20.0
895 60.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 25.0
896 55.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 30.0
897 50.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 35.0
898 45.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 40.0
899 75.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 5.0
900 70.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 10.0
901 65.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 15.0
902 60.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 20.0
903 55.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 25.0
904 50.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 30.0
905 45.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 35.0
906 70.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 5.0
907 65.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 10.0
908 55.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 20.0
909 50.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 25.0
910 45.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 30.0
911 40.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 35.0
912 65.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 5.0
913 60.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 10.0
914 55.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 15.0
915 50.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 20.0
916 45.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 25.0
917 60.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 5.0
918 55.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 10.0
919 50.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 15.0
920 45.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 0.0 0.0 20.0
921 85.23 0.0 0.72 0.0 0.0 0.0 7.58 0.0 6.46 0.0 0.0
922 80.13 0.0 0.44 0.0 0.0 0.0 12.5 0.0 6.93 0.0 0.0
923 75.79 0.0 0.3 0.0 0.0 0.0 16.91 0.0 7.0 0.0 0.0
924 50.0 0.0 0.0 0.0 17.9 0.0 0.0 0.0 0.0 0.0 0.0
925 60.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0
926 44.4 0.0 0.0 0.0 31.8 0.0 0.0 0.0 0.0 0.0 0.0
927 68.0 0.0 0.0 0.0 14.6 0.0 0.0 0.0 0.0 0.0 0.0
928 53.9 0.0 0.0 0.0 28.8 0.0 0.0 0.0 0.0 0.0 0.0
