SiO2 Na2O B2O3 CaO Al2O3 K2O Li2O MgO PbO BaO TiO2 GeO2 ZnO "Young's Modulus at RT ( GPa )" "Density at RT ( g/cm3 )"
80.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 76.9 2.277
75.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 78.44 2.3
70.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 78.81 2.334
50.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 75.44 2.749
55.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 77.95 2.74
62.5 17.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 81.8 2.703
47.5 27.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 78.98 2.811
52.5 22.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 83.07 2.8
57.5 17.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 84.75 2.771
93.41 0.0 0.0 0.0 0.3 0.0 0.0 0.0 0.0 6.29 0.0 0.0 0.0 79.0 2.81
85.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62.0 2.34
75.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.4 2.42
67.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 54.0 2.46
63.65 13.83 0.0 3.52 12.93 2.8 0.0 3.27 0.0 0.0 0.0 0.0 0.0 74.41 2.48
61.84 0.0 3.68 11.42 9.42 0.0 0.0 11.12 0.0 2.5 0.0 0.0 0.0 86.12 2.63
59.78 0.0 5.33 16.56 9.11 0.0 0.0 9.21 0.0 0.0 0.0 0.0 0.0 85.44 2.57
55.61 0.0 0.0 0.0 22.28 0.0 0.0 22.11 0.0 0.0 0.0 0.0 0.0 104.9 2.63
54.67 0.0 0.0 0.0 22.51 0.0 0.0 22.34 0.0 0.0 0.0 0.0 0.0 106.3 2.643
53.81 0.0 0.0 0.0 22.7 0.0 0.0 22.52 0.0 0.0 0.0 0.0 0.0 109.7 2.65
51.86 0.0 0.0 0.0 23.18 0.0 0.0 22.98 0.0 0.0 0.0 0.0 0.0 113.9 2.668
83.33 16.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.01 2.37
49.68 35.64 0.0 0.0 4.68 0.0 9.99 0.0 0.0 0.0 0.0 0.0 0.0 68.9 2.47
61.59 13.64 0.0 0.0 0.0 0.0 24.77 0.0 0.0 0.0 0.0 0.0 0.0 68.4 2.47
60.75 0.0 0.0 0.0 8.93 0.0 29.01 0.0 0.0 0.0 0.76 0.0 0.0 82.662 2.428
69.87 0.0 0.0 0.0 6.85 0.0 21.87 0.0 0.0 0.0 0.85 0.0 0.0 79.971 2.384
75.34 0.0 0.0 0.0 5.59 0.0 17.73 0.0 0.0 0.0 0.79 0.0 0.0 78.936 2.358
79.23 0.0 0.0 0.0 4.67 0.0 14.78 0.0 0.0 0.0 0.79 0.0 0.0 76.314 2.335
81.43 0.0 0.0 0.0 4.0 0.0 13.25 0.0 0.0 0.0 0.8 0.0 0.0 76.245 2.319
11.11 0.0 33.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.56 0.0 70.77 2.21
5.88 0.0 17.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.47 0.0 70.12 2.23
3.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 95.24 0.0 65.34 2.3
100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.22 2.201
48.54 32.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.42 0.0 0.0 75.48 2.749
71.73 15.89 12.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0 2.476
76.9 0.0 0.0 0.0 0.0 0.0 23.1 0.0 0.0 0.0 0.0 0.0 0.0 74.4 2.292
71.4 0.0 0.0 0.0 0.0 0.0 28.6 0.0 0.0 0.0 0.0 0.0 0.0 73.8 2.318
66.7 0.0 0.0 0.0 0.0 0.0 33.3 0.0 0.0 0.0 0.0 0.0 0.0 76.1 2.338
83.3 0.0 0.0 0.0 8.35 0.0 8.35 0.0 0.0 0.0 0.0 0.0 0.0 74.5 2.282
75.0 0.0 0.0 0.0 12.5 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0 78.0 2.334
66.7 0.0 0.0 0.0 16.65 0.0 16.65 0.0 0.0 0.0 0.0 0.0 0.0 80.2 2.376
60.0 0.0 0.0 0.0 20.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 82.6 2.403
50.0 0.0 0.0 0.0 25.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 85.2 2.439
75.8 0.0 0.0 0.0 7.55 0.0 16.65 0.0 0.0 0.0 0.0 0.0 0.0 76.8 2.332
72.5 0.0 0.0 0.0 7.25 0.0 20.25 0.0 0.0 0.0 0.0 0.0 0.0 77.8 2.346
69.4 0.0 0.0 0.0 6.95 0.0 23.65 0.0 0.0 0.0 0.0 0.0 0.0 78.2 2.352
66.7 0.0 0.0 0.0 6.65 0.0 26.65 0.0 0.0 0.0 0.0 0.0 0.0 79.0 2.367
64.1 0.0 0.0 0.0 6.4 0.0 29.5 0.0 0.0 0.0 0.0 0.0 0.0 79.8 2.373
62.7 0.0 0.0 0.0 6.3 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 79.3 2.376
61.7 0.0 0.0 0.0 6.2 0.0 32.1 0.0 0.0 0.0 0.0 0.0 0.0 80.3 2.376
59.5 0.0 0.0 0.0 5.95 0.0 34.55 0.0 0.0 0.0 0.0 0.0 0.0 81.0 2.374
57.5 0.0 0.0 0.0 5.75 0.0 36.75 0.0 0.0 0.0 0.0 0.0 0.0 81.4 2.376
55.6 0.0 0.0 0.0 5.55 0.0 38.85 0.0 0.0 0.0 0.0 0.0 0.0 80.8 2.374
75.8 16.65 0.0 0.0 7.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.3 2.387
68.0 25.2 0.0 0.0 6.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61.2 2.46
66.7 26.65 0.0 0.0 6.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.9 2.471
66.1 27.25 0.0 0.0 6.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61.0 2.468
63.6 30.05 0.0 0.0 6.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.3 2.482
62.5 31.25 0.0 0.0 6.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.1 2.494
59.5 34.55 0.0 0.0 5.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.7 2.502
55.6 38.85 0.0 0.0 5.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.5 2.523
50.5 42.95 0.0 0.0 6.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.4 2.536
83.3 8.35 0.0 0.0 8.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 66.9 2.311
66.7 16.65 0.0 0.0 16.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0 2.413
60.0 20.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 69.3 2.446
50.0 25.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.2 2.48
83.3 16.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.4 2.347
76.9 23.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.5 2.392
71.4 28.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.7 2.463
66.7 33.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.5 2.481
56.34 2.77 0.0 32.52 5.7 1.98 0.0 0.46 0.0 0.0 0.0 0.0 0.0 53.13 2.74
48.6 2.39 0.0 41.79 4.93 1.71 0.0 0.39 0.0 0.0 0.0 0.0 0.0 58.65 2.8
46.99 2.31 0.0 22.12 4.76 1.65 0.0 21.97 0.0 0.0 0.0 0.0 0.0 60.72 2.79
32.79 20.78 46.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.65 2.4
99.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.34 2.201
61.0 30.0 0.0 0.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63.8 2.489
61.0 9.0 0.0 0.0 9.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 84.1 2.43
61.0 4.0 0.0 0.0 9.0 0.0 26.0 0.0 0.0 0.0 0.0 0.0 0.0 86.0 2.414
61.0 3.0 0.0 0.0 9.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 86.2 2.408
61.0 0.0 0.0 0.0 9.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 86.3 2.395
69.7 0.0 0.0 0.0 10.0 0.0 0.0 20.3 0.0 0.0 0.0 0.0 0.0 93.0 2.51
69.7 0.0 0.0 0.0 12.0 0.0 0.0 18.3 0.0 0.0 0.0 0.0 0.0 91.0 2.492
69.7 0.0 0.0 0.0 16.8 0.0 0.0 13.5 0.0 0.0 0.0 0.0 0.0 92.0 2.495
7.07 0.0 0.0 57.58 28.28 0.0 0.0 7.07 0.0 0.0 0.0 0.0 0.0 109.2 2.96
67.09 0.0 2.58 0.0 2.81 2.86 23.67 0.0 0.0 0.0 0.0 0.0 0.0 70.38 2.34
67.09 0.0 2.58 0.0 2.81 2.86 23.67 0.0 0.0 0.0 0.0 0.0 0.0 73.83 2.36
73.3 0.0 4.72 0.0 5.13 5.23 11.61 0.0 0.0 0.0 0.0 0.0 0.0 70.38 2.36
66.94 0.0 0.0 0.0 2.34 0.0 29.52 0.0 0.0 0.0 0.0 0.0 0.0 73.83 2.35
67.99 0.0 0.0 0.0 5.72 0.0 26.29 0.0 0.0 0.0 0.0 0.0 0.0 85.56 2.37
95.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 66.0 2.206
92.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 66.0 2.205
4.0 0.0 0.0 64.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.1 2.96
10.0 0.0 0.0 60.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 101.4 2.96
7.0 0.0 0.0 63.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.7 2.96
4.0 0.0 0.0 66.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.1 2.95
4.0 0.0 0.0 54.0 30.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0 91.43 2.99
4.0 0.0 0.0 60.0 30.0 0.0 0.0 0.0 0.0 6.0 0.0 0.0 0.0 100.1 2.93
4.0 0.0 0.0 54.0 30.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 103.2 2.87
4.0 0.0 0.0 57.0 30.0 0.0 0.0 9.0 0.0 0.0 0.0 0.0 0.0 115.9 2.86
4.0 0.0 0.0 60.0 30.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0 0.0 110.4 2.9
4.0 0.0 0.0 63.0 30.0 0.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 102.8 2.93
4.0 6.0 0.0 60.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 107.0 2.95
4.0 12.0 0.0 54.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 104.9 2.88
4.0 16.0 0.0 50.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 96.6 2.75
4.0 19.0 0.0 47.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 89.7 2.58
4.0 0.0 5.0 66.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 91.08 2.88
4.0 0.0 10.0 66.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.25 2.79
4.0 0.0 15.0 66.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 79.35 2.61
7.0 0.0 0.0 50.0 30.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 100.1 2.7
7.0 0.0 0.0 48.0 30.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 95.22 2.6
7.0 0.0 0.0 47.0 30.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 97.29 2.55
7.0 0.0 0.0 41.0 30.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 100.7 2.52
10.0 0.0 0.0 41.0 30.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 96.6 2.45
10.0 0.0 0.0 38.0 30.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 100.1 2.42
24.5 0.0 0.0 39.4 36.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 108.6 2.827
35.0 0.0 0.0 37.5 27.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 103.5 2.805
44.5 0.0 0.0 35.8 19.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 98.8 2.76
53.25 0.0 0.0 34.23 12.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 93.3 2.763
61.2 0.0 0.0 32.8 6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 90.1 2.728
65.0 0.0 0.0 32.1 2.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 87.2 2.661
71.1 0.47 0.36 0.0 16.18 0.06 11.02 0.0 0.0 0.0 0.61 0.0 0.0 81.42 2.386
100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.24 2.203
75.86 9.59 0.0 11.69 0.35 2.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.56 2.49
82.82 4.19 11.02 0.33 1.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.31 2.24
81.89 4.95 11.56 0.01 1.57 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 61.74 2.3
79.11 4.63 12.83 0.0 2.19 0.0 0.0 0.0 0.0 1.24 0.0 0.0 0.0 66.15 2.28
75.03 11.11 10.79 0.0 3.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.15 2.37
56.23 0.0 9.15 5.68 13.13 0.0 0.0 15.81 0.0 0.0 0.0 0.0 0.0 88.69 2.52
77.39 13.0 3.56 2.21 1.21 2.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.52 2.43
77.05 7.96 0.0 0.0 3.15 5.02 1.36 0.0 0.0 5.36 0.0 0.0 0.0 56.88 2.64
73.81 9.2 0.0 0.61 4.13 4.75 1.37 0.5 0.0 5.62 0.0 0.0 0.0 56.65 2.59
76.33 9.42 0.0 0.71 2.07 4.86 1.34 0.33 0.0 4.93 0.0 0.0 0.0 55.26 2.56
75.96 8.8 0.0 0.0 3.69 5.07 1.34 0.0 0.0 5.13 0.0 0.0 0.0 57.05 2.62
77.33 7.77 0.0 0.0 3.23 5.04 1.6 0.0 0.0 5.02 0.0 0.0 0.0 53.16 2.6
61.66 23.06 1.54 3.95 4.24 3.29 0.0 1.49 0.0 0.0 0.0 0.0 0.77 79.77 2.52
69.83 6.94 22.45 0.0 0.12 0.0 0.0 0.0 0.11 0.0 0.0 0.0 0.0 56.84 2.27
72.27 3.0 20.24 0.0 0.0 3.82 0.0 0.0 0.11 0.0 0.0 0.0 0.0 58.21 2.24
81.1 6.28 7.46 1.15 0.0 0.89 0.0 0.0 0.0 1.39 0.0 0.0 0.0 67.62 2.38
78.19 7.07 9.0 1.67 3.07 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.34 2.33
76.1 1.79 15.94 1.16 1.53 2.0 0.0 0.0 1.46 0.0 0.0 0.0 0.0 62.72 2.34
51.0 0.0 0.0 0.0 29.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 91.8 2.501
57.0 0.0 0.0 0.0 25.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 91.1 2.493
58.0 0.0 0.0 0.0 25.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 91.6 2.497
62.0 0.0 0.0 0.0 22.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 88.9 2.471
64.0 0.0 0.0 0.0 21.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 88.4 2.462
65.0 0.0 0.0 0.0 18.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 85.2 2.429
66.0 0.0 0.0 0.0 21.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 86.6 2.455
66.0 0.0 0.0 0.0 19.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 86.7 2.429
66.0 0.0 0.0 0.0 18.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4 2.427
66.0 0.0 0.0 0.0 20.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 86.2 2.446
67.0 0.0 0.0 0.0 19.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 87.0 2.427
67.0 0.0 0.0 0.0 20.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 88.0 2.457
69.0 0.0 0.0 0.0 19.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 86.8 2.433
70.0 0.0 0.0 0.0 20.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 88.9 2.448
70.0 0.0 0.0 0.0 18.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 86.3 2.429
71.0 0.0 0.0 0.0 17.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 85.8 2.421
71.0 0.0 0.0 0.0 15.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 82.6 2.403
72.0 0.0 0.0 0.0 16.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 84.4 2.404
72.0 0.0 0.0 0.0 14.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0 2.393
73.0 0.0 0.0 0.0 16.0 0.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0 83.8 2.407
66.0 0.0 0.0 0.0 9.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 84.5 2.381
45.0 0.0 0.0 0.0 30.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 90.5 2.452
70.0 0.0 0.0 0.0 5.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 81.8 2.355
50.0 0.0 0.0 0.0 25.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 82.5 2.363
57.0 0.0 0.0 0.0 14.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 87.6 2.41
70.0 0.0 0.0 0.0 7.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 82.4 2.363
67.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 87.6 2.42
66.0 0.0 0.0 0.0 21.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 81.2 2.35
70.0 0.0 0.0 0.0 13.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 83.0 2.369
62.0 0.0 0.0 0.0 21.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 0.0 86.7 2.414
63.0 0.0 0.0 0.0 5.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 84.2 2.376
61.0 0.0 0.0 0.0 9.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 86.2 2.395
80.97 4.3 9.35 0.88 2.13 0.0 0.0 0.78 0.0 0.76 0.0 0.0 0.0 68.99 2.3
80.35 4.96 5.39 2.63 2.11 0.0 0.0 2.58 0.0 1.12 0.0 0.0 0.0 73.11 2.38
80.48 5.26 5.75 2.63 2.11 0.0 0.0 2.45 0.0 0.8 0.0 0.0 0.0 73.3 2.37
80.09 5.24 4.49 3.28 2.1 0.0 0.0 3.19 0.0 0.99 0.0 0.0 0.0 73.5 2.38
81.11 5.31 3.66 2.65 2.13 0.0 0.0 2.62 0.0 1.81 0.0 0.0 0.0 73.7 2.41
79.12 5.27 4.52 3.31 3.03 0.0 0.0 3.21 0.0 1.0 0.0 0.0 0.0 72.13 2.39
68.36 1.62 5.93 4.75 9.15 0.0 0.0 2.8 0.0 1.95 0.0 0.0 5.32 83.3 2.54
73.64 5.63 4.38 4.18 6.22 0.0 0.0 4.41 0.0 1.44 0.0 0.0 0.0 73.7 2.45
74.75 4.54 5.77 0.0 3.94 0.0 0.0 0.0 0.0 3.41 0.0 0.0 7.41 70.85 2.57
64.76 0.0 3.19 3.17 8.55 0.0 0.0 3.17 0.15 4.24 0.0 0.0 12.62 83.0 2.84
64.86 0.0 3.2 3.17 8.56 0.0 0.0 3.18 0.0 4.26 0.0 0.0 12.64 83.0 2.83
64.86 0.0 3.2 6.34 8.56 0.0 0.0 0.0 0.0 4.26 0.0 0.0 12.64 82.0 2.84
66.26 0.0 2.19 3.16 10.05 0.0 0.0 3.16 0.15 4.25 0.0 0.0 10.62 84.0 2.8
99.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.0 2.22
81.8 5.0 8.8 1.1 1.8 0.0 0.0 1.5 0.0 0.0 0.0 0.0 0.0 59.0 2.226
73.0 8.2 0.0 9.1 0.0 6.1 0.0 0.0 0.0 0.8 0.0 0.0 2.7 64.5 2.565
70.11 13.3 0.0 10.1 0.35 0.02 0.0 5.9 0.0 0.0 0.0 0.0 0.0 73.0 2.495
74.0 12.0 0.0 12.0 1.5 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 2.52
74.0 12.0 0.0 8.0 1.5 0.5 0.0 4.0 0.0 0.0 0.0 0.0 0.0 72.0 2.479
74.0 12.0 0.0 4.0 1.5 0.5 0.0 8.0 0.0 0.0 0.0 0.0 0.0 71.0 2.45
55.56 0.0 0.0 0.0 22.22 0.0 0.0 22.22 0.0 0.0 0.0 0.0 0.0 101.5 2.628
82.91 3.99 11.55 0.0 1.21 0.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 2.23
63.16 0.0 0.0 0.0 5.26 0.0 31.58 0.0 0.0 0.0 0.0 0.0 0.0 85.1 2.4
55.86 2.15 25.66 0.0 6.73 1.28 4.69 0.0 0.0 0.0 0.0 0.0 1.64 53.9 2.38
76.05 6.14 10.94 1.13 4.35 1.35 0.0 0.0 0.0 0.04 0.0 0.0 0.0 72.0 2.3
74.35 15.33 0.0 0.0 0.0 10.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.74 2.44
78.69 12.66 0.0 0.0 0.0 8.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.27 2.41
69.0 16.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 75.2 2.43
60.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 76.4 2.691
60.0 20.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 15.0 0.0 0.0 85.3 2.67
60.0 12.5 0.0 0.0 0.0 0.0 12.5 0.0 0.0 0.0 15.0 0.0 0.0 90.7 2.652
60.0 5.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 15.0 0.0 0.0 94.7 2.621
60.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0 15.0 0.0 0.0 116.5 2.984
100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.86 2.204
100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 74.58 2.204
59.61 0.0 4.32 2.12 14.64 0.0 0.0 19.3 0.0 0.0 0.0 0.0 0.0 110.0 2.49
46.2 24.3 0.0 26.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 80.0 2.6
45.0 0.0 0.0 0.0 15.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 99.0 2.765
58.52 17.51 11.05 4.53 1.58 0.0 0.0 3.23 0.0 0.0 3.57 0.0 0.0 74.8 2.57
74.0 16.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.9 2.482
74.0 0.0 0.0 10.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62.4 2.463
71.72 14.95 0.0 6.73 1.23 0.38 0.0 4.18 0.0 0.0 0.13 0.0 0.0 71.9 2.487
60.0 20.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 15.0 0.0 0.0 85.3 2.671
59.0 20.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 15.0 0.0 0.0 85.4 2.69
58.0 20.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 15.0 0.0 0.0 87.1 2.74
59.0 12.5 0.0 0.0 0.0 0.0 12.5 0.0 0.0 0.0 15.0 0.0 0.0 93.5 2.72
58.0 12.5 0.0 0.0 0.0 0.0 12.5 0.0 0.0 0.0 15.0 0.0 0.0 94.4 2.75
58.0 5.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 15.0 0.0 0.0 97.7 2.73
99.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 2.203
100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 2.202
99.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 2.202
99.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63.0 2.202
99.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 2.203
99.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.7 2.201
99.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 2.203
99.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.4 2.203
82.63 6.87 6.21 0.33 2.85 0.0 1.03 0.0 0.0 0.08 0.0 0.0 0.0 67.0 2.31
80.76 6.44 7.88 0.33 2.69 0.0 1.04 0.0 0.0 0.08 0.0 0.0 0.0 67.0 2.31
81.4 6.69 6.85 0.33 2.79 0.0 1.45 0.0 0.0 0.08 0.0 0.0 0.0 67.0 2.31
80.98 6.63 7.43 0.33 2.69 0.0 1.04 0.0 0.0 0.08 0.0 0.0 0.0 67.0 2.31
